author	author_gender	Count
Bost, Pierre	NA	    1
Boström-rumert, Elisabeth (1911-NA)	ambiguous	    1
Boström, A (1786-1837)	NA	    2
Boström, Amy (1875-NA)	ambiguous	    2
Boström, Arthur	NA	    1
Boström, Artur (1902-1957)	NA	    1
Boström, Berit	female	    1
Boström, C G	NA	    1
Boström, C L	NA	    1
Boström, Carl Gustaf	ambiguous	    9
Boström, Christopher Jacob (1797-1866)	ambiguous	   27
Boström, Elvira	NA	    2
Boström, Folke	male	    1
Boström, Gunnar	ambiguous	    1
Boström, Gustaf	male	    2
Boström, Gustaf Theodor	male	    1
Boström, Gustav (1901-1979)	NA	    6
Boström, H J (1876-1930)	NA	    3
Boström, H Th	male	    1
Boström, Helge	ambiguous	    1
Boström, Henning	NA	    1
Boström, Henrik Johannes	male	    4
Boström, Hugo	NA	    1
Boström, Joel	ambiguous	    1
Boström, Johan Fredrik	ambiguous	    1
Boström, John Gustav	NA	    1
Boström, Karl-erik	male	    1
Boström, Kjell (1921-1953)	ambiguous	    3
Boström, Knut Bernhard	male	    1
Boström, Lars M (1920-NA)	NA	    2
Boström, Lisa	ambiguous	    2
Boström, Nils	male	    1
Boström, P W	NA	    1
Boström, Paul	ambiguous	    1
Boström, Peppi (1895-NA)	ambiguous	    1
Boström, Ragnhild (1917-NA)	female	   10
Boström, S	NA	    1
Boström, Sivert	male	    1
Boswell, James (1740-1795)	NA	    3
Bosworth, 	male	    1
Bosworth, Joseph	ambiguous	    1
Both, Ludvig Frederik	male	    1
Bothén, Anders (1916-1982)	NA	    4
Bothén, Björn (1893-NA)	NA	    2
Bothén, Carl Otto (1900-NA)	ambiguous	    4
Bothén, Gustaf (1800-NA)	male	    6
Boẗhius, Bertil	NA	    1
Bothwell, Jean	ambiguous	    1
Botin, Anders Af (1724-1790)	ambiguous	   31
Botin, Otto	ambiguous	    1
Botner, Andreas	ambiguous	    1
Bottacchiari, Rodolfo	ambiguous	    1
Botten-hansen, Paul	ambiguous	    1
Botter, Mario	ambiguous	    1
Botticelli, Sandro (1445-1510)	male	    1
Bötticher, Hans	NA	    3
Bötticher, Wilhelm	NA	    3
Böttiger, C H	NA	    1
Böttiger, Carl Wilhelm (1807-1878)	ambiguous	   51
Böttiger, John (1853-1936)	NA	   44
Böttiger, Vilhelm	male	    2
Bottne, Ulf	NA	    1
Böttner, Joh	NA	    1
Böttner, Johannes (1861-1919)	male	    1
Bottome, Phyllis	NA	    6
Bottomley, H Holford	male	    1
Bottomley, W B	NA	    1
Bottrall, Margaret	ambiguous	    1
Botvid, John (1889-1964)	NA	   70
Botvidi, Claudius (1573-1646)	NA	    2
Botvidi, Johannes (1575-1635)	male	   30
Botvidsson, Samuel (1651-1695)	NA	    1
Botwid, Hans (1901-1989)	NA	   22
Bouchard, Alfr	ambiguous	    1
Bouchard, Marcel	ambiguous	    2
Bouchardy, Joseph	ambiguous	    1
Bouchart, M	NA	    1
Bouché-leclercq, Auguste	ambiguous	    1
Bouché, Carl Peter	ambiguous	    1
Boucher De Perthes, Jacques (1788-1868)	ambiguous	    1
Boucher, Anthony (1911-1968)	NA	    1
Boucher, François (1703-1770)	NA	    3
Bouchereaux, Suzanne-marie	NA	    1
Boucherett, Jersy	NA	    1
Bouchette, Cor (1903-1985)	NA	    1
Bouchot, Henri	ambiguous	    1
Bouck, Carl Fredrik	ambiguous	    1
Boudier De Villemert, Pierre Joseph (1716-1800)	ambiguous	    2
Boudier De Villermet, Pierre Joseph	ambiguous	    1
Boudier-bakker, Ina (1875-1966)	ambiguous	    4
Boudrie, Erik (1885-1951)	ambiguous	    1
Boudrie, Gustaf Anton (1724-1788)	ambiguous	    1
Boudriot, Wilhelm	NA	    1
Boué, Ami (1794-1881)	ambiguous	    1
Bougainville, Louis Antoine	ambiguous	    1
Bougault, Paul	ambiguous	    1
Bougeant, Guillaume Hyacinthe	male	    1
Bougeant, Guillaume-hyacinthe (1690-1743)	NA	    4
Bouglé, Célestin	NA	    1
Bouhler, Philipp	NA	    1
Bouillé, René De (1802-1882)	ambiguous	    1
Bouilly, Jean Nicolas (1763-1842)	ambiguous	   14
Bouin, C C De	ambiguous	    1
Boukabouya, Rabah Hadj Abdallah	ambiguous	    1
Boulé, Alphonse	NA	    1
Boulenger, George Albert (1858-1937)	ambiguous	    1
Boulger, Demetrius C	NA	    1
Bouligand, Georges	NA	    1
Bouman, P J	NA	    1
Bouman, Pieter Jan	male	    1
Bounds, Edward M	NA	    2
Bouquin, Maurice	ambiguous	    1
Bourciez, Edouard	male	    1
Bourdeau, Louis	ambiguous	    1
Bourdelle, Emile-antoine	NA	    1
Bourdery, Louis	ambiguous	    1
Bourdet, édouard	NA	    1
Boureanul, Eng	ambiguous	    1
Bourée, André	NA	    1
Bourelius, August	ambiguous	    1
Bourelius, Elsi	NA	    1
Bourg, Edme-théodore (1785-1852)	NA	    1
Bourgain, Louis	ambiguous	    1
Bourgelat, Claude (1712-1779)	ambiguous	    2
Bourgeois-pichat, Jean	ambiguous	    1
Bourgeois, Léon	NA	    1
Bourgeois, Léon -victor-auguste	NA	    1
Bourges, Ernest	NA	    1
Bourget, 	NA	    1
Bourget, Paul (1852-1935)	ambiguous	   23
Bourgey, Louis	ambiguous	    2
Bourghardt, J C	NA	    1
Bourghardt, Marie	ambiguous	    1
Bourgoing, Jean De	ambiguous	    1
Bourgoing, Jean François De (1748-1811)	ambiguous	    1
Bourguignon, Jean	ambiguous	    1
Bourkarsson, Nils	male	    1
Bourlière, François	NA	    1
Bourne, C E	NA	    1
Bourne, F V	NA	    1
Bourne, F W	NA	    2
Bourne, Frederick William	ambiguous	    1
Bournon, Fernand	NA	    1
Bournonville, Paul	ambiguous	    1
Bourrillon, Maurice	ambiguous	    1
Bourtzeff, Wladimir	male	    1
Bousquet, G H	NA	    1
Bousquet, George-henri	NA	    1
Bousquet, Georges (1846-1937)	NA	    1
Bousquet, Jean François (1766-NA)	ambiguous	    2
Bousset, W	NA	    1
Bousset, Wilhelm	NA	    2
Boustedt, Bo Ivar	ambiguous	    1
Boutauld, Michel (1607-1688)	ambiguous	    4
Boutauld, P M	NA	    1
Boutelje, Julius B	NA	    1
Boutet De Monvel, Jacques Marie (1745-1812)	ambiguous	    7
Boutet De Monvel, Jacques-marie (1745-1812)	NA	    3
Boutet, Claude	ambiguous	    3
Boutet, Frédéric	NA	    1
Boutier, Fernand	NA	    1
Boutroux, émile (1845-1921)	NA	    1
Bouveng, Gustaf	male	    3
Bouveng, Gustaf Adolf (1895-NA)	male	    1
Bouveng, Nils	male	    4
Bouvens, Louis Charles Marie De Lombard De (1750-1830)	ambiguous	    1
Bouvery, André	NA	    1
Bouvier, Bernard (1861-1941)	ambiguous	    1
Bouvier, Marcel	ambiguous	    1
Bouvier, Pierre Louis	ambiguous	    1
Bouvin-hansson, Gunilla	female	   14
Bouvin, A (1857-1940)	NA	    4
Bouvin, A G	NA	    1
Bouvin, Sven	NA	    3
Bouvin, Sven Erik Henrik	ambiguous	    1
Bouvin, T	NA	    2
Bouvy, Eugène	NA	    1
Bovallius, Carl (1849-1907)	ambiguous	   14
Bove, Giacomo	NA	    3
Bover De Rosselló, Joaquín María	NA	    1
Boveri, Margret	female	    1
Bovet, Felix	NA	    3
Bovet, Theodor	male	    2
Bovet, Theodore	ambiguous	    1
Bovin, Emil	NA	    7
Bovin, Karl Emil	NA	   22
Bovin, Knut	male	    1
Bovin, Knut Adolf	male	    2
Böving-petersen, Jens Orten	male	    1
Bøving-petersen, Jens Orten	male	    2
Böving, Ira	ambiguous	    1
Böving, P A	NA	    2
Bovini, Giuseppe	male	    5
Bowallius, B	NA	    6
Bowallius, Birger	NA	   16
Bowallius, Birger Gustaf Mauritz	male	   27
Bowallius, Robert Magnus	ambiguous	    3
Bowallius, Robert Mauritz (1817-1902)	ambiguous	    5
Bowden, Henry Sebastian	ambiguous	    1
Bowen-rowlands, Ernest	NA	    1
Bowen, Arthur J	NA	    1
Bowen, C E	NA	    1
Bowen, Catherine Drinker	ambiguous	    1
Bowen, E R	NA	    1
Bowen, Elizabeth (1899-1973)	ambiguous	    5
Bowers, Fred V	ambiguous	    1
Böwing, Paul Axel	ambiguous	    6
Bowlby, John	NA	    2
Bowles, Paul (1910-1999)	ambiguous	    1
Bowman, Carl Victor (1869-1937)	ambiguous	    4
Bowman, Francis J	ambiguous	    1
Bowman, G M	NA	    2
Bowman, Jacob N	NA	    1
Bowman, Karl M	NA	    1
Box, Edgar	NA	    1
Boxer, Stanley V	NA	    1
Boxström, A	NA	    3
Boxström, Albert	NA	    1
Boxström, Anders Adolf	male	    1
Boxström, Anders Johan Adolf	ambiguous	    1
Boy-ed, Ida (1852-NA)	NA	   15
Boy-lindgren, 	NA	    1
Boy, A T	NA	    1
Boy, Bengt H	NA	    2
Boy, Bengt Henry	ambiguous	    2
Boy, C F	NA	    1
Boy, Gillis Frithiof August	ambiguous	    1
Boy, Johan Fredric	ambiguous	    1
Boy, Johan Fredrik (1786-1861)	ambiguous	    2
Boyce, Frank	ambiguous	    2
Boyd Orr, John	NA	    2
Boyd, Hugh	NA	    1
Boyd, J	NA	    1
Boyd, Martin	ambiguous	    2
Boye Af Gennäs, Fredrik	male	    1
Boye, Bengt A	NA	    1
Boye, F	NA	    1
Boye, Fredrik	male	    1
Boye, Fredrik Carl (1773-1857)	ambiguous	   12
Boye, Karin (1900-1941)	ambiguous	   41
Boye, Karin Maria	ambiguous	    2
Boye, Ludvig	male	    1
Boyé, Pierre	NA	    1
Boye, Thorvald	NA	    1
Boye, Wilhelm Christian	ambiguous	    4
Boyer De Sainte-suzanne, émile Victor Charles	ambiguous	    1
Boyer, Abel	ambiguous	    1
Boyer, Ch	ambiguous	    1
Boyer, Ferdinand	male	    1
Boyer, François (1920-2003)	NA	    1
Boyer, Jacques	ambiguous	    1
Boyer, Régis	NA	    1
Boyesen, 	NA	    1
Boyesen, Adolf Theodor	male	    3
Boyesen, Adolph Theodor	ambiguous	    1
Boyesen, Hjalmar Hjorth	male	    1
Boyle, Robert (1627-1691)	ambiguous	    2
Boylesve, René (1867-1926)	NA	    2
Boylston, Helen D	ambiguous	    8
Boylston, Helen Dore	ambiguous	    1
Boysen, Peter Adolf (1690-1743)	male	    1
Boysson, R De	ambiguous	    1
Boze, Jos D Mattsson	NA	    2
Bozon, Nicholas	NA	    2
Bozon, Nicole	ambiguous	    1
Braaby, Jörgen A	NA	    1
Braad, Christopher Henric (1728-1781)	ambiguous	    4
Braadland, Ragna	NA	    1
Braae, Ben	ambiguous	    1
Braathen, Alma (1906-1967)	ambiguous	    2
Braathen, Gustav Peter (1849-1911)	NA	    1
Braatöy, Bjarne	male	    2
Braatøy, Bjarne	male	    1
Braatöy, Trygve	male	    2
Bråberg, Oskar	male	    1
Braby, Maud Churton	NA	    2
Brace, Charles Loring	ambiguous	    2
Bracebridge, Charles Holte	ambiguous	    1
Bracher, W	NA	    1
Brachin, Pierre	NA	    1
Brachmann, Louise (1777-1822)	NA	    2
Brachvogel, Albert Emil (1824-1878)	NA	    2
Bräcke, Adolf Ossian	male	    1
Bracke, Joachim Christoph (1738-1801)	NA	    2
Bracke, Wilhelm	NA	    1
Brackett, Oliver	ambiguous	    1
Braconier, Fr L	ambiguous	    1
Braconier, Jean	ambiguous	    2
Bradác, Pravoslav	NA	    1
Bradburne, Elizabeth	ambiguous	    1
Bradbury, Ray (1920-2012)	ambiguous	    1
Bradby, G F	NA	    3
Braddon, John	NA	    1
Braddon, Mary Elizabeth (1837-1915)	ambiguous	    9
Brade, James	NA	    2
Brädefors, J H	NA	    2
Brädefors, Johan Herman	ambiguous	    1
Bradford, Charles Angell	ambiguous	    1
Bradford, Elizabeth	ambiguous	    1
Bradford, Gamaliel	NA	    2
Bradley, David (1915-2008)	ambiguous	    1
Bradley, H Dennis	ambiguous	    1
Bradshaw, William R	ambiguous	    1
Brady, Cheyne	NA	    1
Brady, Cyrus Townsend	ambiguous	    7
Brady, Gertrude (1907-NA)	NA	    1
Brady, Leo	ambiguous	    1
Brady, Margaret Y	ambiguous	    1
Braekhus, Sjur	ambiguous	    1
Brækhus, Sjur	ambiguous	    1
Brækstad, Hans Lien	ambiguous	    1
Braem, Corfitz	male	    1
Braëm, Peder Holger	male	    1
Braemer, Otto Ferdinand	ambiguous	    1
Braendstrup, Poul	male	    1
Bræstrup, Johannes	male	    1
Brag, Arvid Wilhelm	NA	    1
Brag, Carl Johan (1735-1781)	ambiguous	   27
Brag, Else Mokli (1903-1999)	NA	    5
Brag, Eva (1829-1913)	female	    4
Brag, Hanna (1818-1842)	NA	    1
Brag, Heribert (1853-1926)	male	    2
Brag, Jonas (1781-1857)	NA	    2
Brag, Jonas Olof	NA	    1
Braga, Francisco	ambiguous	    1
Bragée, Oscar J:son	NA	    1
Bragelin, Es	ambiguous	    1
Brager, Martin H (1883-NA)	ambiguous	    1
Bragg, William Henry (1862-1942)	ambiguous	    2
Bragg, William Lawrence (1890-1971)	ambiguous	    2
Bragnum, Carl-otto Filip Larsson	male	    3
Bragnum, Carl-otto Larsson	male	    1
Braham, Philip	NA	    1
Brahde, Alf	NA	    1
Brahde, Rolf	NA	    1
Brahe, Abraham (1569-1630)	ambiguous	    1
Brahe, Eric (1722-1756)	ambiguous	   23
Brahe, Magnus Fredric (1756-1826)	male	    3
Brahe, Per (1520-1590)	NA	    3
Brahe, Per (1602-1680)	NA	    7
Brahe, Tycho (1546-1601)	male	    2
Brahme, Johan Anton	ambiguous	    1
Brahme, Leonard	ambiguous	    2
Brahmer, H	NA	    1
Brahms, Caryl (1901-1982)	ambiguous	    1
Bråhn, Alma (1895-1992)	ambiguous	    1
Braibant, Charles (1889-1976)	ambiguous	    1
Braidwood, Robert J (1907-2003)	ambiguous	    1
Brainerd, Eleanor Hoyt (1868-1942)	female	    2
Brakel, Carl Adolf (1774-1861)	ambiguous	    1
Brakel, Carl Gustaf	ambiguous	    1
Brakel, Gustaf Anton (1782-1853)	ambiguous	    2
Brakel, Mauritz Gustaf	male	    1
Bråkenhielm, Malvina (1853-1928)	NA	   37
Bråkenhielm, P r	NA	    1
Bråkenhielm, Per Johan	ambiguous	    1
Bråkenhielm, Per Reinhold (1796-1878)	male	    6
Bråkenhjelm, Pehr Reinhold	male	    1
Bråland, Ingrid	ambiguous	    3
Brålhén, Anders	NA	    1
Bramante, Donato (1444-1514)	NA	    1
Brambeck, Carl Gustaf	ambiguous	    2
Brambeck, Nils	male	    1
Brämer, Johann (1616-1670)	ambiguous	    3
Bramsen, Alfred	NA	    3
Bramsen, Ludvig	male	    1
Bramsjö, Sven (1914-NA)	NA	    1
Bramsnæs, C V	NA	    1
Bramwell, George	ambiguous	    1
Bramzelius, Abbe W (1902-NA)	ambiguous	    2
Brancati, Vitaliano (1907-1954)	ambiguous	    2
Branch, Pamela	ambiguous	    1
Brand, Christianna (1907-1988)	female	    8
Brand, H C G	NA	    1
Brand, Max (1892-1944)	ambiguous	    7
Brand, Millen	NA	    1
Brand, Pseud	NA	    1
Brand, Ulla Johanna	NA	    1
Brand, Viktor	male	    3
Brandberg, August Helmer (1877-NA)	ambiguous	    1
Brandberg, C F E	NA	    1
Brandberg, C J	NA	    4
Brandberg, Carl Fredrik Erik	ambiguous	    1
Brandberg, Karl Anders Ivar	NA	    1
Brandberg, Nils Hadar	ambiguous	    1
Brandberg, Olof	NA	    1
Brandberg, Paul	ambiguous	    1
Brandberg, Rudolf	NA	    1
Brandberg, Sten	NA	    1
Brande, Dorothea	NA	    2
Brandeis, Madeline	ambiguous	    2
Brandel, Bengt	NA	    1
Brandel, Henric Gottfrid (1739-1828)	male	   32
Brandel, Marc	ambiguous	    1
Brandel, Robert (1864-1929)	ambiguous	    5
Brandel, Sven	NA	    3
Brandel, Torsten	male	    1
Brandelius-almqvist, Thyra	NA	    1
Brandelius, Carl Magnus (1768-1804)	ambiguous	    1
Brandell, Abraham S (1828-1885)	ambiguous	    1
Brandell, Elin (1882-1963)	ambiguous	    2
Brandell, Georg (1873-1958)	ambiguous	   37
Brandell, Gunnar (1916-1994)	ambiguous	    5
Brandell, Simon (1822-1895)	ambiguous	    3
Brandell, Simon (1860-1925)	ambiguous	    1
Brandell, Therese (1880-NA)	ambiguous	    1
Brandell, Therèse (1880-NA)	NA	    1
Brandels, Adolf	male	    2
Brandenburg, Albert (1600-NA)	NA	    1
Brandenburg, Erich	NA	    1
Brandenburg, Henrik Albrekt (1729-1795)	male	    6
Brandenburg, Joachim Wilhelm (1730-1804)	NA	    1
Brandenfels, Hanna	NA	    3
Brander, åke	NA	    1
Brander, Anders	NA	    2
Brander, Anna Lisa	ambiguous	    1
Brander, Carl J	ambiguous	    1
Brander, Carolus Caroli (1600-NA)	male	    1
Brander, E M	NA	    1
Brander, Einar	NA	    1
Brander, Ernst Viktor Raphael	ambiguous	    2
Brander, Fridrik Reinhold (1730-1800)	male	    1
Brander, G	NA	    1
Brander, Gertrud (1880-NA)	female	    4
Brander, Gunnar	ambiguous	    1
Brander, Herbert (1903-1984)	NA	   14
Brander, Johan (1733-1793)	ambiguous	    2
Brander, Kaj (1945-NA)	NA	    3
Brander, Nicolas Gustaf	male	    1
Brander, Oskar Ernst Georg	ambiguous	    1
Brander, Ottomar (1838-1914)	male	    3
Brander, Set	NA	    1
Brander, Siri	female	    1
Brander, Torild (1904-1992)	ambiguous	    1
Brander, Uno (1727-1810)	NA	    1
Brander, Uno (1888-1927)	NA	    4
Brander, V	NA	    1
Brandes, C Frid	ambiguous	    1
Brandes, Carl	ambiguous	    1
Brandes, Georg (1842-1927)	ambiguous	   17
Brandes, Hermann Karl	NA	    1
Brandes, Johann Christian (1735-1799)	ambiguous	    1
Brandi, Cesare	NA	    2
Brandicourt, Virgile	ambiguous	    1
Brandin, Direktör	NA	    1
Brandin, Th	male	    1
Brandin, Tore	ambiguous	    1
Brandius, Daniel Nicolai (1600-NA)	ambiguous	    1
Brandl, Alois	ambiguous	    1
Brandmayer, D	NA	    1
Brandon, Isaac	NA	    1
Brandon, John G	NA	   17
Brandon, Johnny	ambiguous	    1
Brandrud, Andreas	ambiguous	    1
Brandrup-wognsen, Thure	NA	    2
Brandstake, Elsa	ambiguous	    3
Brandstedt, Carl Gustaf (1726-1777)	ambiguous	    1
Brändstedt, G	NA	    1
Brandstedt, Henrik	male	    1
Brandsten, Felix (1882-1965)	NA	    1
Brandstén, Gabriel (1785-1819)	ambiguous	    2
Brandstetter, Fredrich	male	    1
Brändström, Arne Elof	male	    1
Brändström, Elsa (1888-1948)	ambiguous	    3
Brandt, A	NA	    1
Brandt, Adelaide	NA	    1
Brandt, Adiel	ambiguous	    1
Brandt, Adle	ambiguous	    1
Brandt, B	NA	    1
Brandt, Bernhard	male	    1
Brandt, Børge	NA	    1
Brandt, Carl (1871-1944)	ambiguous	    1
Brandt, Carl (1880-1944)	ambiguous	    5
Brandt, Carl Joakim	ambiguous	    1
Brandt, Christian H	ambiguous	    1
Brandt, Daniel	ambiguous	    2
Brandt, Daniel Arvid	ambiguous	    1
Brandt, E G C	NA	    6
Brandt, Edvin	NA	    1
Brandt, Elfriede	female	    1
Brandt, Erik (1904-1977)	ambiguous	    4
Brandt, Erik Gottfrid Christian	ambiguous	    2
Brandt, Fredrik	male	    1
Brandt, Frithiof	male	    1
Brandt, G J W	NA	    2
Brandt, Georg (1694-1768)	ambiguous	   22
Brandt, Gunnar	ambiguous	    2
Brandt, Gustaf (1883-1972)	male	    8
Brandt, Gustaf Adolf (1883-NA)	male	   11
Brandt, Henrik	male	    2
Brandt, Herman F	NA	    1
Brandt, I	NA	    1
Brandt, J	NA	    1
Brandt, J F	NA	    1
Brandt, Joh Fr	ambiguous	    1
Brandt, Johan Alexander	ambiguous	    1
Brandt, Johan Oscar	ambiguous	    1
Brandt, John	NA	    1
Brandt, Karl	NA	    1
Brandt, Karl Henrik	male	    1
Brandt, Knut M	male	    1
Brandt, Kr	male	    1
Brandt, Ludovicus Ludovici (1600-NA)	male	    1
Brandt, Martin	ambiguous	    2
Brandt, Oscar	NA	    1
Brandt, Otto	ambiguous	    3
Brandt, Ove (1918-NA)	ambiguous	    1
Brandt, Rolf	NA	    1
Brandt, T	NA	    1
Brandt, Tage	NA	    1
Brandt, Theodor (1868-NA)	male	    1
Brandt, Wilh	male	    1
Brandt, Willy (1913-1992)	ambiguous	   17
Brandtlicht, Berent (1600-NA)	male	    2
Branham, William Marrion	ambiguous	    1
Branislav, František (1900-1968)	NA	    1
Brann, Ester	ambiguous	    1
Brann, Esther	NA	    1
Brånn, Ragnar (1909-1973)	NA	    4
Brånn, Ture	NA	    3
Brännäng, Eskil (1924-NA)	NA	    1
Brännberg, C	NA	    2
Brännberg, Carl (1884-NA)	ambiguous	    1
Brännberg, Carl Mahnus Larsson	ambiguous	    1
Branner, H C (1903-1966)	NA	    3
Branner, Per-axel (1899-1975)	NA	    5
Brannius, Lars Daniel (1749-1819)	ambiguous	    1
Brännman, Erik (1908-2006)	ambiguous	    1
Brännström, Jonas Ludvig	male	    1
Brännström, N	NA	    1
Branö, Nils	male	    1
Branston, Brian	ambiguous	    1
Brant, Johan Ludvig (1756-1814)	ambiguous	    1
Brant, P	NA	    1
Brant, Pehr Börje (1741-1773)	male	    1
Brante, Gunnar (1917-NA)	ambiguous	    1
Brante, L	NA	    1
Brante, Lars	NA	    2
Brantenberg, Fredrik Emanuel	male	    1
Brantenberg, Johan Henric (1756-1814)	ambiguous	    3
Branting-westerståhl, Sonja (1890-1981)	ambiguous	    1
Branting, Agnes (1862-1930)	NA	    9
Branting, Anna (1855-1950)	ambiguous	   20
Branting, Gabriel (1799-1881)	ambiguous	    1
Branting, Georg (1887-1965)	ambiguous	   11
Branting, Hjalmar (1860-1925)	male	   23
Branting, Rina	female	    1
Brantingson, Rudolf	NA	    1
Brantôme, Pierre De Bourdeilles De	ambiguous	    2
Brantzeg, Nils	male	    1
Branzell, Andres Vilhelm	ambiguous	    1
Branzell, Sten	NA	    1
Branzell, Sten Gunnar	ambiguous	    1
Branzell, Stengunnar	NA	    1
Brasch, Fredric (1744-1814)	male	    1
Brasch, Georg	ambiguous	    1
Brasch, M Von	ambiguous	    6
Brask, Erik	ambiguous	    1
Brask, Hans (1464-1538)	NA	    1
Brask, Petrus (1650-1690)	male	    1
Brask, Samuel Petri (1613-1668)	NA	    3
Brasol, L	NA	    1
Brass, August	ambiguous	    1
Brassey, Annie (1839-1887)	ambiguous	    1
Brassey, Annie Allnutt	ambiguous	    1
Brassey, Lady	female	    1
Brate, Erik (1857-1924)	ambiguous	   22
Brating, Anna Mathilda Charlotta	ambiguous	    1
Bratli, Carl	ambiguous	    1
Bratlie, Sigurd	NA	    1
Bratt, Adolf	male	    1
Bratt, Allan	ambiguous	    1
Bratt, Anders (1892-NA)	NA	    3
Bratt, Andreas (1769-1811)	ambiguous	    2
Bratt, Arnold (1876-1944)	NA	    3
Bratt, Axel Wilhelm	NA	    1
Bratt, Benjamin H	ambiguous	    1
Bratt, Bente	NA	    1
Bratt, Björn Axel Eyvind	male	    1
Bratt, Carl Arnold (1888-1930)	ambiguous	    4
Bratt, Carl Gustav (1728-1774)	ambiguous	    1
Bratt, Charles E	ambiguous	    1
Bratt, Claes (1844-1937)	male	    3
Bratt, Claës (1844-1937)	NA	    6
Bratt, Claes Christian August	ambiguous	    6
Bratt, Claës Christian August	ambiguous	    1
Bratt, Claes Kristian August	ambiguous	    2
Bratt, Claës Kristian August	ambiguous	    1
Bratt, E A	NA	    1
Bratt, Einar	NA	    1
Bratt, Eldon	ambiguous	    2
Bratt, Elis	ambiguous	    1
Bratt, Erland (1874-NA)	NA	    6
Bratt, Erland Axel	NA	    3
Bratt, Eyvind (1907-1987)	male	    2
Bratt, F R	NA	    1
Bratt, G W	NA	    1
Bratt, Gillis Waldemar (1870-NA)	NA	    1
Bratt, Gösta	NA	    1
Bratt, Gustaf (1773-1830)	male	    2
Bratt, Gustaf Napoleon Eugen	male	    1
Bratt, Hanna	NA	    7
Bratt, Hanna Ellen Nanny Johanna	ambiguous	    1
Bratt, Helmer (1886-NA)	NA	    3
Bratt, Ivan (1878-1956)	ambiguous	   12
Bratt, Iwan (1881-1946)	NA	   13
Bratt, J	NA	    2
Bratt, Jan Gustaf	male	    1
Bratt, Johan Christian John (1838-NA)	ambiguous	    1
Bratt, Johannes (1847-1909)	male	    2
Bratt, Johannes Andersson	male	    1
Bratt, John	NA	    4
Bratt, John (1867-1933)	NA	    6
Bratt, John (1893-1986)	NA	    1
Bratt, John Christian (1838-1916)	ambiguous	    6
Bratt, K A	NA	    3
Bratt, Karl Axel (1882-1958)	NA	   10
Bratt, Karl Elis	ambiguous	    1
Bratt, Karl Elis Axel	ambiguous	    1
Bratt, Klas Gottfried	male	    2
Bratt, P	NA	    1
Bratt, Per	NA	    2
Bratt, Sune V	NA	    1
Bratt, Sven Iwan (1846-NA)	NA	    1
Bratt, Sven Iwan Kapten (1846-NA)	NA	    1
Bratt, Torkel	male	    1
Bratt, Valter	NA	    4
Brattberg, Walfrid	NA	    1
Brattgård, Helge (1920-2007)	ambiguous	    1
Brattgård, Sven-olof (1921-2001)	male	    1
Brattö, Olof (1915-2007)	NA	    2
Brattström, Anders	NA	    1
Brattström, Anders Johan	ambiguous	    1
Brattström, Erik	ambiguous	    4
Brattström, Hans (1908-2000)	NA	    6
Brattström, Inger (1920-NA)	ambiguous	   16
Brattström, J e	NA	    1
Brattström, J E	NA	    1
Brattström, Sten	NA	    1
Braubach, Max	ambiguous	    1
Brauer, Wilhelm	NA	    1
Braun Von Brauntal, Karl Johann (1802-1866)	ambiguous	    1
Braun-wiesbaden, Karl	NA	    1
Braun, Carl Ferdinand	ambiguous	    1
Braun, Carl Fredrik Edvard	ambiguous	    2
Braun, Frank F	ambiguous	    1
Braun, Georg (1542-1622)	ambiguous	    1
Braun, Gustaf	male	    2
Braun, Gustav	NA	    4
Braun, Gustav Oskar Max	ambiguous	    1
Braun, Harald	male	    1
Braun, Hugh	NA	    1
Braun, Johannes	male	    1
Braun, Jonathan	NA	    5
Braun, Lily	NA	    1
Braun, Maximilian	NA	    1
Braun, Nicolaus Nicolai (1658-1729)	NA	    1
Braun, Robert (1896-NA)	ambiguous	    2
Braun, Rolf Baltzar (1856-1903)	male	    1
Braun, Sidney David	ambiguous	    1
Braun, Siegfried	NA	    1
Braun, Tabea Philippina Von	ambiguous	    2
Braun, Tabea Von	ambiguous	    1
Braun, Wilhelm Von (1813-1860)	ambiguous	   40
Braune, Ernst Gregor	male	    1
Braune, Fredrik Emanuel (1832-1907)	male	    4
Braune, Hjalmar	male	   14
Braune, Hjalmar J	male	    1
Braune, Julius	NA	    1
Braune, Wilhelm	NA	    1
Brauner, Birger Johan (1722-1769)	ambiguous	    4
Brauner, Jan (1712-1773)	male	   22
Brauner, Johan (1668-1743)	ambiguous	    3
Bräuner, Johanne	NA	    3
Brauner, M H	NA	    1
Braunerhjelm, Augusta (1839-1929)	ambiguous	    5
Braunerhjelm, Axel (1872-1943)	NA	    1
Braunerhjelm, G	NA	    1
Braunerhjelm, Nils Ferdinand Henning (1841-1892)	male	    1
Braunherr, Johan Henrik	ambiguous	    1
Braunjohan, Johannes Henrici (1672-1731)	male	    1
Brauns, L	NA	    1
Brauns, Otto	ambiguous	    2
Brauns, Wilhelm	NA	   11
Braunstein, åke	NA	    3
Brausewetter, Ernst (1863-1904)	NA	    3
Braustein, åke Gustav Viggo	male	    2
Braut-anund, 	NA	    1
Bräutigam, Carl	ambiguous	    1
Bräutigam, Otto	ambiguous	    1
Brave, Rudolph Gustaf	male	    1
Bravmann, Meir Max	ambiguous	    1
Braw, Lars	NA	    1
Bray, François Gabriel De	ambiguous	    1
